{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 158},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 164},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 163},{'l_arm': 159},{'r_leg': 164},{'l_leg': 73},{'r_shoulder': 75},{'l_shoulder': 138},{'r_hip': 169},{'l_hip': 107},hold
{'r_arm': 161},{'l_arm': 175},{'r_leg': 150},{'l_leg': 92},{'r_shoulder': 73},{'l_shoulder': 148},{'r_hip': 177},{'l_hip': 121},hold
{'r_arm': 160},{'l_arm': 173},{'r_leg': 152},{'l_leg': 94},{'r_shoulder': 71},{'l_shoulder': 136},{'r_hip': 179},{'l_hip': 123},hold
{'r_arm': 164},{'l_arm': 167},{'r_leg': 153},{'l_leg': 94},{'r_shoulder': 77},{'l_shoulder': 145},{'r_hip': 178},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 169},{'r_leg': 150},{'l_leg': 93},{'r_shoulder': 75},{'l_shoulder': 153},{'r_hip': 179},{'l_hip': 124},hold
{'r_arm': 171},{'l_arm': 176},{'r_leg': 150},{'l_leg': 93},{'r_shoulder': 74},{'l_shoulder': 150},{'r_hip': 175},{'l_hip': 125},hold
{'r_arm': 161},{'l_arm': 172},{'r_leg': 151},{'l_leg': 90},{'r_shoulder': 68},{'l_shoulder': 146},{'r_hip': 174},{'l_hip': 126},hold
{'r_arm': 173},{'l_arm': 175},{'r_leg': 149},{'l_leg': 89},{'r_shoulder': 72},{'l_shoulder': 151},{'r_hip': 170},{'l_hip': 125},hold
{'r_arm': 179},{'l_arm': 178},{'r_leg': 147},{'l_leg': 88},{'r_shoulder': 74},{'l_shoulder': 155},{'r_hip': 170},{'l_hip': 123},hold
{'r_arm': 169},{'l_arm': 177},{'r_leg': 148},{'l_leg': 87},{'r_shoulder': 69},{'l_shoulder': 154},{'r_hip': 168},{'l_hip': 123},hold
{'r_arm': 167},{'l_arm': 179},{'r_leg': 146},{'l_leg': 85},{'r_shoulder': 67},{'l_shoulder': 157},{'r_hip': 168},{'l_hip': 123},hold
{'r_arm': 175},{'l_arm': 178},{'r_leg': 147},{'l_leg': 84},{'r_shoulder': 71},{'l_shoulder': 158},{'r_hip': 168},{'l_hip': 122},hold
{'r_arm': 171},{'l_arm': 179},{'r_leg': 148},{'l_leg': 83},{'r_shoulder': 68},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 122},hold
{'r_arm': 167},{'l_arm': 179},{'r_leg': 149},{'l_leg': 84},{'r_shoulder': 68},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 122},hold
{'r_arm': 167},{'l_arm': 179},{'r_leg': 149},{'l_leg': 84},{'r_shoulder': 68},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 122},hold
{'r_arm': 166},{'l_arm': 179},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 67},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 122},hold
{'r_arm': 166},{'l_arm': 179},{'r_leg': 151},{'l_leg': 84},{'r_shoulder': 67},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 123},hold
{'r_arm': 166},{'l_arm': 179},{'r_leg': 151},{'l_leg': 84},{'r_shoulder': 67},{'l_shoulder': 159},{'r_hip': 167},{'l_hip': 123},hold
{'r_arm': 165},{'l_arm': 178},{'r_leg': 151},{'l_leg': 84},{'r_shoulder': 67},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 123},hold
{'r_arm': 165},{'l_arm': 178},{'r_leg': 151},{'l_leg': 84},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 123},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 123},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 123},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 163},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 65},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 163},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 65},{'l_shoulder': 160},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 163},{'l_arm': 177},{'r_leg': 150},{'l_leg': 84},{'r_shoulder': 65},{'l_shoulder': 160},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 164},{'l_arm': 176},{'r_leg': 150},{'l_leg': 83},{'r_shoulder': 66},{'l_shoulder': 160},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 165},{'l_arm': 177},{'r_leg': 150},{'l_leg': 83},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 124},hold
{'r_arm': 165},{'l_arm': 177},{'r_leg': 150},{'l_leg': 83},{'r_shoulder': 66},{'l_shoulder': 159},{'r_hip': 166},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 177},{'r_leg': 150},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 166},{'l_hip': 125},hold
{'r_arm': 166},{'l_arm': 177},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 164},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 66},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 166},{'l_arm': 176},{'r_leg': 149},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 166},{'l_arm': 176},{'r_leg': 148},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 165},{'l_arm': 176},{'r_leg': 148},{'l_leg': 83},{'r_shoulder': 67},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 164},{'l_arm': 176},{'r_leg': 148},{'l_leg': 83},{'r_shoulder': 66},{'l_shoulder': 158},{'r_hip': 167},{'l_hip': 125},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 148},{'l_leg': 82},{'r_shoulder': 66},{'l_shoulder': 157},{'r_hip': 167},{'l_hip': 126},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 148},{'l_leg': 82},{'r_shoulder': 66},{'l_shoulder': 157},{'r_hip': 167},{'l_hip': 126},hold
{'r_arm': 164},{'l_arm': 177},{'r_leg': 147},{'l_leg': 82},{'r_shoulder': 66},{'l_shoulder': 157},{'r_hip': 167},{'l_hip': 126},hold
{'r_arm': 171},{'l_arm': 159},{'r_leg': 155},{'l_leg': 85},{'r_shoulder': 79},{'l_shoulder': 128},{'r_hip': 170},{'l_hip': 121},hold
{'r_arm': 176},{'l_arm': 169},{'r_leg': 153},{'l_leg': 84},{'r_shoulder': 82},{'l_shoulder': 133},{'r_hip': 170},{'l_hip': 118},hold
{'r_arm': 175},{'l_arm': 171},{'r_leg': 151},{'l_leg': 84},{'r_shoulder': 83},{'l_shoulder': 133},{'r_hip': 172},{'l_hip': 118},hold
{'r_arm': 172},{'l_arm': 172},{'r_leg': 150},{'l_leg': 83},{'r_shoulder': 81},{'l_shoulder': 132},{'r_hip': 172},{'l_hip': 118},hold
{'r_arm': 172},{'l_arm': 175},{'r_leg': 150},{'l_leg': 82},{'r_shoulder': 82},{'l_shoulder': 131},{'r_hip': 172},{'l_hip': 118},hold
{'r_arm': 172},{'l_arm': 176},{'r_leg': 151},{'l_leg': 81},{'r_shoulder': 82},{'l_shoulder': 130},{'r_hip': 172},{'l_hip': 118},hold
{'r_arm': 172},{'l_arm': 177},{'r_leg': 151},{'l_leg': 82},{'r_shoulder': 82},{'l_shoulder': 130},{'r_hip': 172},{'l_hip': 118},hold
{'r_arm': 172},{'l_arm': 176},{'r_leg': 153},{'l_leg': 83},{'r_shoulder': 82},{'l_shoulder': 129},{'r_hip': 172},{'l_hip': 119},hold
{'r_arm': 173},{'l_arm': 175},{'r_leg': 153},{'l_leg': 83},{'r_shoulder': 82},{'l_shoulder': 128},{'r_hip': 172},{'l_hip': 119},hold
{'r_arm': 173},{'l_arm': 175},{'r_leg': 153},{'l_leg': 84},{'r_shoulder': 82},{'l_shoulder': 128},{'r_hip': 172},{'l_hip': 119},hold
{'r_arm': 174},{'l_arm': 174},{'r_leg': 152},{'l_leg': 84},{'r_shoulder': 83},{'l_shoulder': 128},{'r_hip': 173},{'l_hip': 119},hold
{'r_arm': 175},{'l_arm': 172},{'r_leg': 77},{'l_leg': 137},{'r_shoulder': 131},{'l_shoulder': 90},{'r_hip': 109},{'l_hip': 152},hold
{'r_arm': 175},{'l_arm': 172},{'r_leg': 68},{'l_leg': 151},{'r_shoulder': 142},{'l_shoulder': 90},{'r_hip': 109},{'l_hip': 162},hold
{'r_arm': 173},{'l_arm': 173},{'r_leg': 73},{'l_leg': 149},{'r_shoulder': 145},{'l_shoulder': 89},{'r_hip': 111},{'l_hip': 161},hold
{'r_arm': 176},{'l_arm': 173},{'r_leg': 76},{'l_leg': 145},{'r_shoulder': 144},{'l_shoulder': 89},{'r_hip': 113},{'l_hip': 158},hold
{'r_arm': 178},{'l_arm': 174},{'r_leg': 71},{'l_leg': 154},{'r_shoulder': 145},{'l_shoulder': 89},{'r_hip': 110},{'l_hip': 163},hold
{'r_arm': 179},{'l_arm': 175},{'r_leg': 71},{'l_leg': 157},{'r_shoulder': 145},{'l_shoulder': 88},{'r_hip': 111},{'l_hip': 166},hold
{'r_arm': 180},{'l_arm': 175},{'r_leg': 72},{'l_leg': 154},{'r_shoulder': 146},{'l_shoulder': 88},{'r_hip': 112},{'l_hip': 164},hold
{'r_arm': 180},{'l_arm': 175},{'r_leg': 72},{'l_leg': 157},{'r_shoulder': 146},{'l_shoulder': 88},{'r_hip': 112},{'l_hip': 166},hold
{'r_arm': 179},{'l_arm': 175},{'r_leg': 72},{'l_leg': 157},{'r_shoulder': 147},{'l_shoulder': 88},{'r_hip': 112},{'l_hip': 167},hold
{'r_arm': 179},{'l_arm': 175},{'r_leg': 76},{'l_leg': 156},{'r_shoulder': 147},{'l_shoulder': 87},{'r_hip': 113},{'l_hip': 167},hold
{'r_arm': 177},{'l_arm': 175},{'r_leg': 77},{'l_leg': 155},{'r_shoulder': 149},{'l_shoulder': 87},{'r_hip': 113},{'l_hip': 167},hold
{'r_arm': 174},{'l_arm': 175},{'r_leg': 146},{'l_leg': 89},{'r_shoulder': 150},{'l_shoulder': 87},{'r_hip': 168},{'l_hip': 108},hold
{'r_arm': 173},{'l_arm': 175},{'r_leg': 151},{'l_leg': 85},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 173},{'l_hip': 104},hold
{'r_arm': 173},{'l_arm': 176},{'r_leg': 152},{'l_leg': 77},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 175},{'l_hip': 102},hold
{'r_arm': 173},{'l_arm': 176},{'r_leg': 150},{'l_leg': 86},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 175},{'l_hip': 104},hold
{'r_arm': 174},{'l_arm': 176},{'r_leg': 138},{'l_leg': 96},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 166},{'l_hip': 112},hold
{'r_arm': 175},{'l_arm': 176},{'r_leg': 135},{'l_leg': 100},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 165},{'l_hip': 113},hold
{'r_arm': 175},{'l_arm': 176},{'r_leg': 131},{'l_leg': 102},{'r_shoulder': 151},{'l_shoulder': 87},{'r_hip': 162},{'l_hip': 115},hold
{'r_arm': 175},{'l_arm': 177},{'r_leg': 143},{'l_leg': 99},{'r_shoulder': 152},{'l_shoulder': 87},{'r_hip': 172},{'l_hip': 111},hold
{'r_arm': 174},{'l_arm': 177},{'r_leg': 91},{'l_leg': 114},{'r_shoulder': 152},{'l_shoulder': 87},{'r_hip': 125},{'l_hip': 134},hold
{'r_arm': 173},{'l_arm': 177},{'r_leg': 76},{'l_leg': 160},{'r_shoulder': 152},{'l_shoulder': 87},{'r_hip': 113},{'l_hip': 173},hold
{'r_arm': 173},{'l_arm': 177},{'r_leg': 75},{'l_leg': 164},{'r_shoulder': 152},{'l_shoulder': 87},{'r_hip': 112},{'l_hip': 176},hold
{'r_arm': 177},{'l_arm': 158},{'r_leg': 156},{'l_leg': 77},{'r_shoulder': 84},{'l_shoulder': 141},{'r_hip': 170},{'l_hip': 108},hold
{'r_arm': 171},{'l_arm': 157},{'r_leg': 162},{'l_leg': 73},{'r_shoulder': 79},{'l_shoulder': 144},{'r_hip': 166},{'l_hip': 106},hold
{'r_arm': 177},{'l_arm': 159},{'r_leg': 163},{'l_leg': 73},{'r_shoulder': 83},{'l_shoulder': 145},{'r_hip': 165},{'l_hip': 105},hold
{'r_arm': 175},{'l_arm': 161},{'r_leg': 163},{'l_leg': 72},{'r_shoulder': 83},{'l_shoulder': 146},{'r_hip': 164},{'l_hip': 105},hold
{'r_arm': 177},{'l_arm': 162},{'r_leg': 162},{'l_leg': 72},{'r_shoulder': 84},{'l_shoulder': 147},{'r_hip': 165},{'l_hip': 105},hold
{'r_arm': 177},{'l_arm': 164},{'r_leg': 162},{'l_leg': 72},{'r_shoulder': 84},{'l_shoulder': 148},{'r_hip': 165},{'l_hip': 105},hold
{'r_arm': 177},{'l_arm': 165},{'r_leg': 162},{'l_leg': 72},{'r_shoulder': 85},{'l_shoulder': 148},{'r_hip': 165},{'l_hip': 106},hold
{'r_arm': 176},{'l_arm': 165},{'r_leg': 161},{'l_leg': 72},{'r_shoulder': 85},{'l_shoulder': 147},{'r_hip': 166},{'l_hip': 106},hold
{'r_arm': 175},{'l_arm': 166},{'r_leg': 160},{'l_leg': 72},{'r_shoulder': 84},{'l_shoulder': 147},{'r_hip': 167},{'l_hip': 106},hold
{'r_arm': 176},{'l_arm': 167},{'r_leg': 160},{'l_leg': 72},{'r_shoulder': 84},{'l_shoulder': 147},{'r_hip': 167},{'l_hip': 107},hold
{'r_arm': 172},{'l_arm': 165},{'r_leg': 160},{'l_leg': 73},{'r_shoulder': 82},{'l_shoulder': 145},{'r_hip': 167},{'l_hip': 107},hold
{'r_arm': 170},{'l_arm': 166},{'r_leg': 159},{'l_leg': 73},{'r_shoulder': 80},{'l_shoulder': 144},{'r_hip': 168},{'l_hip': 107},hold
{'r_arm': 167},{'l_arm': 167},{'r_leg': 162},{'l_leg': 73},{'r_shoulder': 78},{'l_shoulder': 144},{'r_hip': 168},{'l_hip': 107},hold
