{'r_arm': 98.94388336564278},{'l_arm': 77.32979072328153},{'r_leg': 136.1748390145578},{'l_leg': 70.86162324983789},{'r_shoulder': 85.53376566953398},{'l_shoulder': 59.63770200495806},{'r_hip': 162.24168404021785},{'l_hip': 117.09571491886965},front
{'r_arm': 101.16060185807473},{'l_arm': 78.51292926749869},{'r_leg': 136.40361973260158},{'l_leg': 66.25027855820898},{'r_shoulder': 87.53894354699668},{'l_shoulder': 62.05718911789806},{'r_hip': 161.6557419499002},{'l_hip': 113.71136170856765},front
{'r_arm': 104.10396572572276},{'l_arm': 79.04529506232548},{'r_leg': 141.00120112163947},{'l_leg': 65.63333177666827},{'r_shoulder': 90.34049894638392},{'l_shoulder': 65.57308687081444},{'r_hip': 158.7600629125428},{'l_hip': 109.89457345625611},front
{'r_arm': 101.8580949516422},{'l_arm': 79.9982810723686},{'r_leg': 139.5592078523137},{'l_leg': 64.08853117072202},{'r_shoulder': 91.69124983561376},{'l_shoulder': 69.39026816832254},{'r_hip': 160.04899810603845},{'l_hip': 108.83001763564639},front
{'r_arm': 89.97250805847598},{'l_arm': 78.88339162761272},{'r_leg': 135.34724914222727},{'l_leg': 63.965697293278346},{'r_shoulder': 90.84002134516406},{'l_shoulder': 68.5366136204495},{'r_hip': 163.44214949572066},{'l_hip': 110.18917299403523},front
{'r_arm': 94.69190836327206},{'l_arm': 85.94306969878433},{'r_leg': 140.33360653750594},{'l_leg': 66.5152064411434},{'r_shoulder': 94.18703271967698},{'l_shoulder': 76.17220336617936},{'r_hip': 160.4099844108252},{'l_hip': 112.05233889795231},front
{'r_arm': 97.0536575523368},{'l_arm': 86.60901458795452},{'r_leg': 138.19829585989305},{'l_leg': 66.00088115498214},{'r_shoulder': 94.1471405607235},{'l_shoulder': 77.27875263917068},{'r_hip': 160.97725827058872},{'l_hip': 111.99915726314998},front
{'r_arm': 93.6542234062886},{'l_arm': 83.392121793877},{'r_leg': 134.02760706535256},{'l_leg': 64.41422461845319},{'r_shoulder': 91.99541672756847},{'l_shoulder': 74.71642416390326},{'r_hip': 162.78413043520175},{'l_hip': 110.98673310260422},front
{'r_arm': 104.70064160603354},{'l_arm': 90.85331912567754},{'r_leg': 137.74255870834898},{'l_leg': 65.24514471057235},{'r_shoulder': 93.1581569030419},{'l_shoulder': 77.56943895265005},{'r_hip': 160.4989927828543},{'l_hip': 111.53170685034027},front
{'r_arm': 107.18307778417629},{'l_arm': 92.81809596686193},{'r_leg': 139.3056565885297},{'l_leg': 65.93272693908737},{'r_shoulder': 94.06795472817917},{'l_shoulder': 78.5501580711751},{'r_hip': 159.5636717210624},{'l_hip': 111.73517404056253},front
{'r_arm': 104.45009309480217},{'l_arm': 93.6409332420695},{'r_leg': 140.51642145001605},{'l_leg': 66.70860197904065},{'r_shoulder': 94.0069045325968},{'l_shoulder': 78.28999694530985},{'r_hip': 159.00352601209227},{'l_hip': 112.25634023153145},front
{'r_arm': 105.07625947728235},{'l_arm': 97.26869312431477},{'r_leg': 139.97644339441302},{'l_leg': 67.52927784948186},{'r_shoulder': 94.92561140936806},{'l_shoulder': 79.92572715170499},{'r_hip': 160.16017277060743},{'l_hip': 112.43019497794262},front
{'r_arm': 99.00061625770182},{'l_arm': 95.30414254197915},{'r_leg': 140.17631567288342},{'l_leg': 66.72241415121105},{'r_shoulder': 93.969581750752},{'l_shoulder': 79.25829773677472},{'r_hip': 160.5216452769028},{'l_hip': 111.64195460912102},front
{'r_arm': 98.95720574231571},{'l_arm': 94.26640792510813},{'r_leg': 140.1037803253158},{'l_leg': 64.79225395052515},{'r_shoulder': 94.5817833947482},{'l_shoulder': 79.68005877001386},{'r_hip': 161.98027237400999},{'l_hip': 109.41360633895093},front
{'r_arm': 117.4293565742162},{'l_arm': 115.88018128279876},{'r_leg': 141.13491288534027},{'l_leg': 54.259744676441684},{'r_shoulder': 107.57946971345243},{'l_shoulder': 99.89161467675267},{'r_hip': 165.0136882596842},{'l_hip': 94.16639428049557},front
{'r_arm': 108.6121957186028},{'l_arm': 116.14715148370726},{'r_leg': 80.04600708124838},{'l_leg': 41.4640006563897},{'r_shoulder': 107.57790782355096},{'l_shoulder': 90.79529710660435},{'r_hip': 123.91467535470804},{'l_hip': 90.03147294267413},front
{'r_arm': 102.54752093047615},{'l_arm': 111.98426146945908},{'r_leg': 51.481692687533474},{'l_leg': 35.53222021421316},{'r_shoulder': 95.01483768143694},{'l_shoulder': 77.16670084653715},{'r_hip': 105.85971236576967},{'l_hip': 95.91964799370803},front
{'r_arm': 107.38580890287471},{'l_arm': 113.94981096902337},{'r_leg': 48.459424099145764},{'l_leg': 33.303455672423055},{'r_shoulder': 89.41709115637252},{'l_shoulder': 79.56859245106267},{'r_hip': 108.56731614948976},{'l_hip': 94.58941420319192},front
{'r_arm': 110.8395798192465},{'l_arm': 111.88115650942086},{'r_leg': 35.04136598803576},{'l_leg': 28.135474333224593},{'r_shoulder': 91.79875529466732},{'l_shoulder': 79.68253375102692},{'r_hip': 93.0358035053961},{'l_hip': 86.53326103576809},front
{'r_arm': 112.5976534129766},{'l_arm': 113.29774337628116},{'r_leg': 22.340982090621136},{'l_leg': 23.646722690410364},{'r_shoulder': 109.56410931726883},{'l_shoulder': 87.25821588453267},{'r_hip': 64.47678657626246},{'l_hip': 70.20084854696313},front
